train,test
-279.486506993324,-298.4209118256748
-292.4593118777758,-299.4848059222666
-284.5559446682916,-300.690176814876
-322.6185250210237,-277.1549266102118
-320.4145881259909,-326.3034678271537
-321.5776531503962,-304.21732803486174
-316.26007045288827,-314.70281825926844
-282.53608687094976,-280.4992415705176
-347.0912138920032,-309.71332305080983
-263.4978221999646,-311.49817159681646
-293.76545090706475,-333.2930166057801
-304.71843389437015,-323.3024166305193
-341.40558413588127,-335.9242602994134
-315.14906293694844,-350.71564502706497
-289.19585456594416,-294.6839562959084
-305.33612933688204,-320.50687503886314
-368.55812213624927,-353.6301543204017
-330.2479989957808,-254.89580061134998
-300.682074353589,-338.6646026928889
-285.0303357248353,-308.40602624651683
-330.39487902882564,-265.6068031976234
-305.04637444017527,-329.2451229495066
-274.94694880126326,-325.8709256418065
-316.6760780604278,-273.3340478678294
-364.6251162129882,-253.4353909026016
-336.16374629922313,-291.0061712934252
-296.0841999428398,-327.3770561412571
-281.25111557806747,-280.4854608435474
-318.0312080328291,-316.51054883476866
-313.9910895214701,-268.77965466504486
-288.417635545475,-324.97211510877315
-280.7397534047819,-291.9535544030148
-298.61462409625886,-309.6727785088886
-291.5092996383997,-275.01548178903005
-305.6118596734874,-324.91069098432206
-307.8346346469586,-357.7888775390163
-295.27572265936607,-260.91201601832125
-286.76089818696727,-305.0451570135159
-304.1101039801308,-317.1518465520467
-280.79902295053927,-307.7444925183633
-312.9177115223629,-285.0462922496972
-299.8393485268011,-236.57991967528278
-347.0374476111007,-293.89391776680725
-308.6970127753093,-292.7473213699181
-300.53433191356214,-313.45299368291063
-263.98270323006193,-303.238149326932
-288.9609329013846,-311.2128561752908
-320.8041401942581,-254.7679284869252
-301.03299770801726,-297.6123741457408
-318.4684746904708,-309.88741511590223
-286.44931060076897,-292.8608308215894
-281.766560367979,-262.02064587039166
-277.1090738591888,-254.14987949570408
-245.00389451825535,-288.0260472082435
-302.51293839312405,-287.1183574710371
-273.7396534664295,-288.65764328813964
-301.0838262712046,-282.63375570888735
-311.89137831157404,-302.7733784979004
-284.91675062927266,-299.6222195168937
-270.7428685488208,-270.92922722972304
-329.02400353952345,-267.9998371959384
-278.8586003798947,-298.82069964772217
-269.2570092405094,-279.8443262041992
-280.94527084168726,-282.18572782644395
-261.09561201819093,-278.8132666686767
-289.2321335236558,-284.70953450158504
-315.4304405369533,-275.23178120661896
-273.69275827479106,-313.74964098715884
-256.6326908950255,-280.66005407268455
-295.17570886186354,-287.10070040763856
-251.87996673768993,-288.68988066463123
-290.5274422501668,-265.77261744540954
-315.0273571994531,-329.05603389799745
-281.5224439125483,-313.9169773799826
-260.73314334611416,-300.7798578626684
-246.0850636912572,-276.3477240559746
-275.44861348139807,-288.53969392137464
-270.139561897625,-239.48197332919645
-316.232349718467,-278.4053977583099
-249.66449218206773,-320.8459972068204
