train,test
-297.12954416480284,-326.01451841600027
-264.65294773646576,-315.62371301862083
-298.26984708399084,-310.52869098745845
-295.51943354179485,-323.26861368217794
-301.9655335100839,-274.636100625012
-278.88210482026693,-311.3224711131692
-224.3556944807572,-312.69483780190166
-329.59341510014593,-290.61366782590875
-294.974620599092,-318.81597896048277
-287.41670866537487,-291.81261319564794
-297.84259204645485,-324.56866732504733
-279.69350551702934,-299.32199992791413
-272.9153534955862,-301.0801844945795
-342.96484923597916,-261.537118643442
-317.40687333503354,-287.0113998789959
-281.3607056732415,-310.3089766097279
-305.9098019681256,-319.65560278802184
-317.3352227660559,-263.4031641478462
-316.2560701169739,-316.9420814605361
-316.3717801600048,-257.5035175613253
-279.6692004259277,-276.37351901985267
-243.51243276822098,-327.16774907265625
-283.4504876020421,-299.3566459284792
-294.0788733791407,-278.94556971901244
-313.7234581021731,-333.6627327607864
-318.72362739194466,-266.9610467464722
-321.72607477113553,-299.8868491880985
-309.7466061075088,-276.84629707606143
-292.2556335430164,-308.1677351980224
-295.0017163705091,-271.9235880150656
-295.52953168064215,-279.13648300815044
-299.08182433217326,-314.77904477308664
-282.8682901223977,-309.6857417918007
-277.47966434796734,-258.28826213588576
-274.72164670667433,-281.9912157770979
-260.3381777319892,-300.0870151046583
-271.8869663484638,-288.0598214936202
-259.2521054122995,-305.7524617077317
-269.1244039056676,-287.9013908448988
-316.80949141498127,-261.78713615525135
-293.90314524314385,-262.50836904348716
-244.17647492251317,-329.03983504559625
-277.6884551247303,-287.45625535627397
-274.39967643183473,-273.03025973826095
-312.1912860137556,-277.9281589146453
-313.11550453686766,-281.2965980446263
-318.65240394884484,-314.06166436218774
-271.9716318000524,-284.9846230304609
-279.8300482534851,-264.61854767584214
-297.8358672145845,-272.59802261590244
-297.4542310849402,-286.7346199948587
-295.67256397003166,-247.59177079936387
-280.859912369929,-271.59518108507433
-299.10342972842517,-347.3536960957153
-327.7057482767798,-281.4709476100618
-266.18481723133146,-252.5606898687664
-324.0502662430384,-302.1117946394087
-289.77009857183793,-278.8947337239891
-290.3171879261485,-272.7687286690358
-300.64746604543933,-273.2008941409116
-313.11227860751,-269.6703569384334
-274.7032921310223,-270.77863397583064
-245.35778720391406,-269.9032521509683
-291.4361993360087,-280.8182433568622
-271.5401361746411,-285.29990607075894
-244.85839679780622,-303.3355562653702
-259.435167554285,-286.91096374666853
-269.7327287635083,-244.2276196874424
-254.62614956467644,-235.3002065030958
-266.5019585232993,-246.71489870373998
-223.85091842011485,-290.88955172479587
-305.92930070751873,-265.0322959632729
-280.2176475608108,-280.57039575424
-271.7031096128203,-283.3233657672237
-236.168028293936,-254.07022750697044
-240.00250204429096,-255.43307525386973
-276.87594640827774,-252.94484285837282
-263.8631001175481,-271.13978531750814
-313.2929824357378,-259.8682789944342
-279.11344075971317,-291.69025072707853
-251.69340729781075,-259.24209891228287
-310.2813590815582,-312.75809391942585
-301.01890663970835,-294.3053402430698
-265.9108675901765,-247.60476761346294
-292.7682825372424,-307.50943971077976
-270.3408146537046,-274.3838380935876
-265.6056364827257,-276.3974723881076
-244.79930116384767,-241.2172316409814
-319.15732918629226,-248.48931414103475
-280.65591677091635,-263.5430683103583
-251.71138313339145,-272.28459236908947
-250.8256325147353,-278.47224151013575
-269.15296078473335,-317.9593923095609
-283.47187457929925,-305.77909214679755
-303.05293411342944,-280.9333802405089
-280.50895252608086,-256.6981243877802
-289.94750810288105,-249.3386579227376
-267.7311430038676,-241.30707216573978
-250.48311279795925,-272.08721724433065
-255.385196539888,-275.7034614838722
-237.3605312366253,-271.6837420156415
-234.7659687644849,-266.7199514909917
-240.5315406766819,-288.4436114123178
-249.75048675660122,-242.9170235795635
-273.34952972468466,-233.78629900077732
-210.6508554919523,-266.06410956756906
-279.0399254630652,-274.53081683933794
-219.5620383522178,-266.36593576968966
-241.51406280420179,-275.35475867840387
-263.26349620846145,-225.43735529571177
-249.03715196370473,-274.6540718046411
-267.5895418030252,-307.68628182118573
-300.7400568806017,-223.61127788849421
-268.7895859896979,-241.34446661053283
-235.951604569085,-302.63420847277797
-296.421433943666,-247.6777030394314
-215.6155749802442,-317.4093354893337
-252.94043325844686,-244.5268501709948
-291.78859245841306,-268.3714979757562
-284.62567594192575,-228.9222531124481
-230.07971424502264,-247.42002341959898
-262.46603679129856,-277.36536553876493
-223.94006475731533,-216.64096471932393
-258.5602857567792,-251.62717805139926
-239.47446292451602,-247.40881538913814
-273.7426512058464,-235.25932598678912
-245.3426039716957,-244.10356223496274
-255.18241736677115,-287.40580408997715
-230.95630620207163,-255.60516616782473
-228.2936575883075,-232.81845464011505
-306.0019503695602,-247.23207646930192
-244.3081149199631,-230.07190111644968
-268.86456476757564,-269.19168440908845
-233.601111614611,-277.3320796847585
-250.32529437785755,-269.063028973847
-278.86799246045445,-235.72243634047453
-287.43458305298617,-236.6068602708263
-244.36402594740304,-227.59485504381553
-246.03264134586908,-237.6986259115737
-208.17309955305223,-238.3113801120582
-255.8490792223967,-273.0281258631466
-215.58804503027187,-232.7568222458911
-228.57715592182979,-247.6541293441733
-271.1829730381784,-269.44222717950015
-207.24607621178933,-237.4025955719812
-283.74372234043386,-242.3672189955307
-218.77429356226529,-237.56124897835608
-232.22650745691513,-283.22621719574806
-232.1154165822674,-273.72268673642566
-259.9596616916424,-273.75578539422014
-262.1496138425628,-256.82728552657744
-226.2560719106278,-216.48728619629887
-247.81383273343357,-251.51391967764113
-249.01887872438306,-233.08352075392636
-259.338660006314,-246.94066246898333
-250.97265244784614,-267.9150295446939
-314.7629291947314,-263.2103332953239
-249.17749480910706,-228.13232502517468
-185.47743217796776,-190.70327337650846
-244.65174303027078,-217.09690532376422
-267.69736253244105,-254.46793718235
-211.71328483009668,-230.96856274508136
-284.13120543442983,-202.25214361688793
-246.52462409149854,-293.045570284977
-228.1235950756828,-234.48834082268866
-258.2192327546194,-256.94457333984917
-278.6890107877279,-229.17923123115622
-242.10496426807154,-252.47447828397344
-245.22791623717276,-209.04658853105119
-232.85276923735648,-297.6614334636439
-195.20059473938733,-217.6211499327974
-229.41960577328763,-230.1765324577769
-271.9417081141252,-208.55509832456582
-217.01308998071252,-228.9612008477363
-287.04240225206604,-195.4881348418116
-219.37075988189585,-254.62732123611192
-241.20790141924772,-264.3616369637856
-255.45239864011293,-251.88220443699018
-262.8084999250663,-194.5433972513638
-244.33979684129702,-219.33639157398702
-229.88994375434362,-249.89634741362687
-237.5032524782515,-306.95189697802857
-234.0349081661098,-225.52895588247034
-255.31028498119602,-182.7287541965948
-186.02231832469704,-232.15320099907237
-297.11628010336733,-238.02111347498618
-229.26637482943391,-254.80719580784734
-212.4443413485198,-226.23093819563604
-281.33916875612175,-247.1071074455572
-214.1277656423082,-251.1132969420246
-249.4009717055984,-219.3383684055123
-211.60741341005945,-217.485278871499
-239.00319462869118,-267.4000405890133
-211.15731013237175,-208.50576195010146
-236.62970606219648,-220.8046197518116
-252.0727088125167,-212.5157680960542
-237.30784064494944,-243.54927931916623
-241.26252753840745,-277.6376855574708
-203.88931888975824,-228.86761738610707
-185.67928877446127,-217.65783053308525
-242.93220100913857,-244.0321837400139
-181.90394740212838,-223.56199364590324
-243.1468186986022,-263.20493688596406
-245.19025081134703,-254.23286766696532
-210.32156581196648,-246.68467989498203
-226.52770998963388,-218.1504477569911
-226.0169868850589,-233.44231653730333
-253.08055453472187,-200.0420328365169
-237.76860506747406,-227.6621483633534
-222.30744457937152,-245.29547263053092
-225.67089212720305,-251.24782548808074
-224.31308730759002,-239.85808256605296
-213.29174113504772,-187.53316434603002
-235.53430636216586,-206.2372669987624
-239.04983285622555,-216.26237299365192
-247.25920237972045,-228.88715895285264
-224.13199784101047,-224.20204795735327
-227.7433133472561,-275.59278498260596
-261.1846893720439,-227.99902407919384
-226.91957925229332,-234.6139625276148
-221.6172653636901,-233.26469558023925
-229.50803615106383,-252.40487348754974
-260.89240158893557,-210.24856306024267
-168.9790681706446,-258.52664409055956
-234.0781967924119,-226.43277780753422
-200.85984333596656,-250.55849905992426
-210.4321485877838,-234.94418189893568
-196.15840418387668,-215.9417357017426
-251.0250160548283,-219.4247518032544
-249.68749183724347,-230.67040274236314
-220.38589409654475,-232.9141205282257
-262.1863433121662,-257.57450831262554
-210.54126165017155,-228.705335426886
-196.98812994543493,-234.81950299764077
-243.84529819007733,-228.59200751082554
-219.64786290074656,-245.29647629016247
-218.73890759478994,-237.64431092245525
-235.93551738968367,-215.50724787989913
-232.4290289406303,-227.3479986635659
-210.35473501599017,-204.36237299105974
-212.4272463758652,-235.53651376963103
-221.71462864683807,-213.7328598223066
-234.7395836577979,-209.0740605260196
-203.99922358347487,-261.738970600721
-252.18391193594033,-228.66679971396078
-228.70745085231218,-228.7387578473273
-217.021315493861,-210.89030228860196
-262.7681937285037,-214.35731412624588
-205.47251505557205,-207.27884545558445
-211.44285544310847,-234.39227558646763
-231.31781550904356,-237.8818221711858
-204.04111177499286,-180.76493049800118
-187.52173653618829,-196.54900873790106
-227.77877484071854,-251.87032033782242
-198.4777137788576,-202.27199804731015
-226.45563645157839,-239.0823861434968
-231.0489175926685,-234.21531481860026
-203.1258199401897,-207.77742105744818
-202.56516711631528,-219.82791748087928
-192.126907661998,-227.9249854960274
-228.29457142586352,-220.43354683631094
-260.7195896681765,-196.2187387372266
-178.2726579332356,-193.65692849610429
-234.5868520968153,-198.46414708284007
-208.1826910283964,-209.67018557468543
-207.62616201149228,-239.0438390094782
-207.2640090106716,-255.03414637216602
-211.0693990912918,-197.95917672735357
-246.33083816351524,-230.41387931207134
-200.01017892041153,-182.01338432833984
-219.67547251071716,-239.48070352573654
-249.79097721696618,-220.25763875317162
-231.44950026732664,-219.78474781935915
-217.05132042739865,-197.5195058560485
-212.8340263953753,-180.1884881691186
-191.54309184750232,-209.80555818854558
-188.84846227362544,-201.37191691812563
-208.2938228248733,-222.8928035875832
-191.70714286673703,-207.3963047219454
-214.61514928655066,-228.43888399549118
-257.0713497829003,-215.25038888714704
-221.95806291623916,-218.16277578466324
-184.8340552490307,-189.12141728049568
-181.269577317164,-177.37763808335197
-228.86406706782054,-221.65690370599563
-201.2392443121074,-206.91663481216273
-217.19577690141267,-192.3145096515234
-178.63443249068663,-238.9182923432378
-212.85644119350803,-235.0808728585516
-243.0169012030852,-226.56459858897247
-229.86844208374478,-206.26375885906802
-254.5832022286598,-205.68468869913167
-163.20043625287957,-204.68713765754208
-260.32697331503016,-167.57402139953243
-187.43467680722927,-186.3198155460315
-198.12604388519185,-208.46993599892863
-203.44131656057647,-183.07572214542887
-212.07707249182906,-226.00728960616505
-230.13129523183636,-218.91479464221632
-207.5781855133642,-199.29996384007478
-227.8921033658044,-198.2033182125695
-191.44595149242573,-191.8514833252336
-188.26237372494725,-200.5306280876878
-180.1148701522683,-223.5344416004083
-215.6611834783951,-205.47887048821738
-221.83534453941343,-225.260010222607
-213.97062005925565,-193.98781303045237
-196.45482286316795,-182.58232426419497
-220.66583970995754,-212.32589272916726
-196.99472456027613,-225.86889325961954
-192.103840637441,-196.1667343343371
-242.49427876835728,-225.73737441207464
-200.0376626871984,-225.9927220314046
-181.91736363755425,-195.16834702782145
-179.17520599315552,-185.20196776043844
-175.8760700901418,-217.25474341700053
-188.51291091819152,-169.77292054388616
-204.6297958949945,-242.80599154465463
-244.31142475615673,-219.0663202531454
-205.15935465352834,-189.77844444486573
-187.02233602380758,-153.5226995469886
-195.64611116158432,-210.3160759875669
-215.5020825392463,-218.57095713777161
-198.32384654996233,-186.53751463605704
-229.26341987598323,-232.32902311714972
-219.2784426744342,-203.18131638781398
-199.96379670659041,-181.94339140504698
-186.87472413826134,-219.0141142979591
-188.24225768212548,-171.17080757854816
-153.49751954524578,-217.92543626008109
-175.7776034027468,-227.54007818053512
-190.09106133414156,-212.7887763436296
-197.01393752550825,-220.09440106625271
-189.31511670308674,-204.55341529678404
-198.60579681651194,-222.40404251083442
-191.6109570069027,-199.42358579088548
-218.1785431593321,-200.12549802207482
-206.75895474860695,-217.2257460689587
-204.57745391664469,-206.81926366484404
-191.75697699787207,-167.11452023743976
-184.67529401043507,-201.25913159318534
-186.34502192133144,-195.02668799649166
-145.43604971900484,-169.9605364931296
-187.4064104791327,-186.85665897217697
-200.06202157614587,-193.09558117867562
-168.429811671702,-181.75753626942918
-207.35288064999088,-208.08008156867206
-190.42240350945463,-195.00699490561206
-206.98968762080656,-242.28105213793327
-208.50069802295076,-219.32554561499856
-228.1868548672717,-198.98173232738108
-184.4713335860055,-231.76787714358517
-202.05615837548527,-175.24505268464105
-223.897588747067,-209.35116225015082
-198.49475745559798,-171.71013569642375
-203.7514292323438,-183.06615854819736
-217.10306479896605,-189.99304361336243
-244.4978017369856,-210.5695548424597
-171.6787468964776,-162.67202949943783
-198.27103944435075,-211.720260978785
-198.76173577515007,-189.1201423840916
-189.8849596673441,-209.69389722825332
-177.2093484733291,-198.96485666189034
-183.82034420849942,-176.36975660568274
-178.85791649653714,-197.30073561799327
-183.4076334432137,-198.48088692609383
-157.74787386139198,-182.1068686701628
-211.89507919913547,-170.73588779844164
-171.64931208256442,-227.5932970079772
-187.194972393615,-201.5698295746109
-217.15738255844167,-188.19973036488153
-207.00870507492854,-177.7794387647138
-175.07052328802519,-200.4506504066751
-197.67588827922685,-183.6917498306427
-168.8669126475101,-190.7557233430471
-210.7487855993023,-175.5169464633656
-174.78938001215573,-153.39158749364134
-201.27901286886814,-210.0133108207308
-184.50834917529676,-149.62094922386177
-176.95007895630917,-201.8817459316889
-190.35313239040872,-227.01299744044238
-207.6646828328628,-186.65301269792087
-196.67674072059307,-195.91567463808434
-158.12688935445374,-165.61695263490768
-171.8406283155555,-180.32616794114472
-178.35649088682723,-173.394690105511
-198.19292223325513,-217.91907570812447
-193.38333957389204,-203.61902800839334
-172.73827703848792,-197.6621261074044
-206.13803806465432,-185.30583163241255
-187.6905447403318,-213.15301663658005
-196.334877517711,-193.15762673291522
-193.83784165935165,-208.60926833183373
-172.02632633840582,-185.5879061061056
-185.4383171589891,-196.53660969130226
-186.72547324423124,-138.2834272350635
-197.82986970205266,-187.2261064360757
-192.99703216714192,-206.16266559834048
-170.18274009375583,-168.01260706755997
-202.0422126763872,-211.58131856715158
-182.23432533297063,-166.88744452197378
-212.3004177242075,-171.15819878305362
-200.38573918352844,-174.68222403456244
-152.202255374802,-169.54244521977668
-186.263046264836,-197.4708515531144
-174.77389503505412,-178.97283785998556
-173.11111698859116,-166.63552708742756
-203.78896759633147,-197.69622056958673
-169.09090450870826,-165.1181240685872
-172.05239454817564,-152.9620449739735
-196.97274355461718,-172.14463844387447
-200.1132217741781,-207.93936230016226
-197.32300200366763,-208.0919355514413
